,title,price,link
120,"Lenovo V15 12th Gen Intel Core i5-1235U 15.6"" FHD Thin and Light Laptop (8GB RAM/512GB SSD/Windows 11 Home/MS Office Home & Student 2021/Iron Grey/1.70 kg), 82TTA07QIH","52,999",https://amazon.in/Lenovo-V15-i5-1235U-Windows-82TTA07QIH/dp/B0DDY2JQLQ/ref=sr_1_125?crid=1PEV1D2F313P7&dib=eyJ2IjoiMSJ9.RN6wod4ziKXKjZ5PpPDJVKzIpJOuKYa4KjpWeeXlyFH0qewP57iA60XSWNilTd3KD0lun9tC8KIa8Uvh82L5qNc1jaEL8tQa7pDWBiex1Mv9CJKjzcmsPVgwRlORofAGryfvkVzJ-dzgrR6jufTUcHvbVcSVfKrl0PnviAOGdBvLM3C8wouX_8L8XN6mKgP3ThkWb6YWb07qm9nB5vHgUODJ27-KLzLDtUkUKBhh_zM.88XjtJP3_nXyikgHwvzVZovJZpI9wgGofCABMJaET7c&dib_tag=se&keywords=laptop&qid=1776263163&sprefix=lapto%2Caps%2C520&sr=8-125
121,Ultimus Pentium Quad Core Laptop|Student & Office Work Laptop|Dual Storage SSD Expandable~1TB|1.2Kg|180° Hinge|Win 11 Home|8GB RAM 256GB|HDMI SD Card Slot | ‎Dual Speaker|Space Gray,"17,990",https://amazon.in/Ultimus-Pentium-Student-Storage-Expandable-1TB/dp/B0FL7BN8ZV/ref=sr_1_126?crid=1PEV1D2F313P7&dib=eyJ2IjoiMSJ9.RN6wod4ziKXKjZ5PpPDJVKzIpJOuKYa4KjpWeeXlyFH0qewP57iA60XSWNilTd3KD0lun9tC8KIa8Uvh82L5qNc1jaEL8tQa7pDWBiex1Mv9CJKjzcmsPVgwRlORofAGryfvkVzJ-dzgrR6jufTUcHvbVcSVfKrl0PnviAOGdBvLM3C8wouX_8L8XN6mKgP3ThkWb6YWb07qm9nB5vHgUODJ27-KLzLDtUkUKBhh_zM.88XjtJP3_nXyikgHwvzVZovJZpI9wgGofCABMJaET7c&dib_tag=se&keywords=laptop&qid=1776263163&sprefix=lapto%2Caps%2C520&sr=8-126
122,"HP 15, AMD Ryzen 7 7735HS (16GB DDR5,512GB SSD) FHD, Anti-Glare, Micro-Edge, 15.6''/39.6cm, Win11, M365 Basic(1yr)* Office24, Silver, 1.59kg, fc1038AU, AMD Radeon FHD Camera w/Shutter, Backlit Laptop","66,990",https://amazon.in/HP-Anti-Glare-Micro-Edge-Office24-fc1038AU/dp/B0F5W5FLPP/ref=sr_1_127?crid=1PEV1D2F313P7&dib=eyJ2IjoiMSJ9.RN6wod4ziKXKjZ5PpPDJVKzIpJOuKYa4KjpWeeXlyFH0qewP57iA60XSWNilTd3KD0lun9tC8KIa8Uvh82L5qNc1jaEL8tQa7pDWBiex1Mv9CJKjzcmsPVgwRlORofAGryfvkVzJ-dzgrR6jufTUcHvbVcSVfKrl0PnviAOGdBvLM3C8wouX_8L8XN6mKgP3ThkWb6YWb07qm9nB5vHgUODJ27-KLzLDtUkUKBhh_zM.88XjtJP3_nXyikgHwvzVZovJZpI9wgGofCABMJaET7c&dib_tag=se&keywords=laptop&qid=1776263163&sprefix=lapto%2Caps%2C520&sr=8-127
123,"HP Laptop 15s, 12th Gen Intel Core i7-1255U Laptop (16GB DDR4, 512GB SSD), 15.6""/39.6cm, FHD, Windows 11, MS Office 2021, Silver, 1.69kg, Intel Iris Xe Graphics, Backlit KB, fq5190TU","64,990",https://amazon.in/HP-i7-1255U-15-6-inch-Graphics-fq5190TU/dp/B0C3D99LTP/ref=sr_1_128?crid=1PEV1D2F313P7&dib=eyJ2IjoiMSJ9.RN6wod4ziKXKjZ5PpPDJVKzIpJOuKYa4KjpWeeXlyFH0qewP57iA60XSWNilTd3KD0lun9tC8KIa8Uvh82L5qNc1jaEL8tQa7pDWBiex1Mv9CJKjzcmsPVgwRlORofAGryfvkVzJ-dzgrR6jufTUcHvbVcSVfKrl0PnviAOGdBvLM3C8wouX_8L8XN6mKgP3ThkWb6YWb07qm9nB5vHgUODJ27-KLzLDtUkUKBhh_zM.88XjtJP3_nXyikgHwvzVZovJZpI9wgGofCABMJaET7c&dib_tag=se&keywords=laptop&qid=1776263163&sprefix=lapto%2Caps%2C520&sr=8-128
124,"Lenovo IdeaPad Slim 3, 12th Gen Intel Core i5-12450H (16GB LPDDR5, 512GB SSD), Anti-glare, FHD 15.6""(39.6cm), Win 11, Office Home 2024, Arctic Grey, 1.62Kg, 83ER00MDIN, Thin & Light, Backlit KB Laptop","54,990",https://amazon.in/Lenovo-IdeaPad-i5-12450H-Anti-glare-83ER00MDIN/dp/B0FH71SN5N/ref=sr_1_17?crid=1PEV1D2F313P7&dib=eyJ2IjoiMSJ9.VTMo5l5z5jgIKr5bjMI3Gtu72H36YW5QjAswJfrrPkeuJoAJzo8ZiGlSVVXBrZrsNoJDJQ6EwzBbMU2IIIpSUw7LZmW6anPWxuBkT6msrTnXdPSKrjc-8d7IwPUTcil4rJwky_16btJos7r_XYr1M04UcGBnHmt2Uruz2M7KuEJx6ct1HFW6_3F7aTDfz8CSOuo_CZQpA4QasHxuaKBM-lY4XVx55w2-XzQKlZ3ZC6Y.umzDBpDtdZUtDBH_xKSOHU8kfqmk8sy_NmqdRTWhTrU&dib_tag=se&keywords=laptop&qid=1776263116&sprefix=lapto%2Caps%2C520&sr=8-17
125,"Lenovo Yoga 7 2-in-1, Intel Core Ultra 7 258V, 32GB RAM, 1TB SSD, WQXGA+ OLED, Copilot+ AI PC, 14""/35.5cm, Win 11, Office 2024, Seashell, 1.38Kg, 47 Tops, Yoga Pen, 83JQ000NIN, Convertible Laptop","1,50,990",https://amazon.in/Lenovo-Copilot-Seashell-83JQ000NIN-Convertible/dp/B0F59Z5RDM/ref=sr_1_129?crid=1PEV1D2F313P7&dib=eyJ2IjoiMSJ9.RN6wod4ziKXKjZ5PpPDJVKzIpJOuKYa4KjpWeeXlyFH0qewP57iA60XSWNilTd3KD0lun9tC8KIa8Uvh82L5qNc1jaEL8tQa7pDWBiex1Mv9CJKjzcmsPVgwRlORofAGryfvkVzJ-dzgrR6jufTUcHvbVcSVfKrl0PnviAOGdBvLM3C8wouX_8L8XN6mKgP3ThkWb6YWb07qm9nB5vHgUODJ27-KLzLDtUkUKBhh_zM.88XjtJP3_nXyikgHwvzVZovJZpI9wgGofCABMJaET7c&dib_tag=se&keywords=laptop&qid=1776263163&sprefix=lapto%2Caps%2C520&sr=8-129
126,"DELL 14 (2025) Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Intel UHD Graphics/Windows 11 Pro) Thin and Light Business Laptop/14.0"" FHD+ IPS Display/Ice Blue/1.4 kg/MSO 2021/1 Year ADP Warranty","44,999",https://amazon.in/DELL-14-i3-Intel-Graphics/dp/B0FKM7KP3W/ref=sr_1_130?crid=1PEV1D2F313P7&dib=eyJ2IjoiMSJ9.RN6wod4ziKXKjZ5PpPDJVKzIpJOuKYa4KjpWeeXlyFH0qewP57iA60XSWNilTd3KD0lun9tC8KIa8Uvh82L5qNc1jaEL8tQa7pDWBiex1Mv9CJKjzcmsPVgwRlORofAGryfvkVzJ-dzgrR6jufTUcHvbVcSVfKrl0PnviAOGdBvLM3C8wouX_8L8XN6mKgP3ThkWb6YWb07qm9nB5vHgUODJ27-KLzLDtUkUKBhh_zM.88XjtJP3_nXyikgHwvzVZovJZpI9wgGofCABMJaET7c&dib_tag=se&keywords=laptop&qid=1776263163&sprefix=lapto%2Caps%2C520&sr=8-130
127,"HP Victus, Intel Core i5-14450HX 14th Gen, 6GB RTX 4050, 24GB DDR5(Upgradeable) 512GB SSD, FHD, 144Hz, 300 nits, 15.6''/39.6cm, Win11, M365* Office24, Mica Silver, 2.29kg, fa2382tx, RGB Gaming Laptop","93,990",https://amazon.in/HP-i5-14450HX-Upgradeable-Office24-fa2382tx/dp/B0G3VG6GQ9/ref=sr_1_131?crid=1PEV1D2F313P7&dib=eyJ2IjoiMSJ9.RN6wod4ziKXKjZ5PpPDJVKzIpJOuKYa4KjpWeeXlyFH0qewP57iA60XSWNilTd3KD0lun9tC8KIa8Uvh82L5qNc1jaEL8tQa7pDWBiex1Mv9CJKjzcmsPVgwRlORofAGryfvkVzJ-dzgrR6jufTUcHvbVcSVfKrl0PnviAOGdBvLM3C8wouX_8L8XN6mKgP3ThkWb6YWb07qm9nB5vHgUODJ27-KLzLDtUkUKBhh_zM.88XjtJP3_nXyikgHwvzVZovJZpI9wgGofCABMJaET7c&dib_tag=se&keywords=laptop&qid=1776263163&sprefix=lapto%2Caps%2C520&sr=8-131
128,"HP OmniBook X Laptop, Snapdragon® X Elite X1E-78-100,14inch(35.6 cm),2.2K Touch Display,IPS,16GB LPDDR5x,1TB SSD,Next Gen Windows, Copilot +,Blue,1.34 kg,14-fe0121QU","97,490",https://amazon.in/HP-OmniBook-Snapdragon%C2%AE-X1E-78-100-14-fe0121QU/dp/B0D84427H6/ref=sr_1_132?crid=1PEV1D2F313P7&dib=eyJ2IjoiMSJ9.RN6wod4ziKXKjZ5PpPDJVKzIpJOuKYa4KjpWeeXlyFH0qewP57iA60XSWNilTd3KD0lun9tC8KIa8Uvh82L5qNc1jaEL8tQa7pDWBiex1Mv9CJKjzcmsPVgwRlORofAGryfvkVzJ-dzgrR6jufTUcHvbVcSVfKrl0PnviAOGdBvLM3C8wouX_8L8XN6mKgP3ThkWb6YWb07qm9nB5vHgUODJ27-KLzLDtUkUKBhh_zM.88XjtJP3_nXyikgHwvzVZovJZpI9wgGofCABMJaET7c&dib_tag=se&keywords=laptop&qid=1776263163&sprefix=lapto%2Caps%2C520&sr=8-132
129,"Dell 15 (Previously Inspiron) Laptop, 14th Gen Intel Core 3 100U Processor, 8GB DDR4, 512 SSD, 15.6"" NT FHD 120Hz IPS AG 250 nit Display, Win 11 + Office H&S 2024, Carbon Black, Thin & Light- 1.63Kg","49,990",https://amazon.in/sspa/click?ie=UTF8&spc=MTozMzIwNzQyNDkxOTE5MzI3OjE3NzYyNjMxNjM6c3BfYnRmOjMwMDg0MTQ4MzcwODMzMjo6MDo6&url=%2FDell-Previously-Inspiron-Processor-Display%2Fdp%2FB0BQJ68HHC%2Fref%3Dsr_1_133_sspa%3Fcrid%3D1PEV1D2F313P7%26dib%3DeyJ2IjoiMSJ9.RN6wod4ziKXKjZ5PpPDJVKzIpJOuKYa4KjpWeeXlyFH0qewP57iA60XSWNilTd3KD0lun9tC8KIa8Uvh82L5qNc1jaEL8tQa7pDWBiex1Mv9CJKjzcmsPVgwRlORofAGryfvkVzJ-dzgrR6jufTUcHvbVcSVfKrl0PnviAOGdBvLM3C8wouX_8L8XN6mKgP3ThkWb6YWb07qm9nB5vHgUODJ27-KLzLDtUkUKBhh_zM.88XjtJP3_nXyikgHwvzVZovJZpI9wgGofCABMJaET7c%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1776263163%26sprefix%3Dlapto%252Caps%252C520%26sr%3D8-133-spons%26aref%3DvwCMqEc1uX%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=vwCMqEc1uX&sp_cr=ZAZ
130,"Lenovo LOQ, AMD Ryzen 5 7235HS, RTX 3050-6GB, 12GB RAM, 512GB SSD, FHD, 15.6""/39.6cm, 144Hz, Windows 11, Office Home 2024, Grey, 2.4Kg, 3 Mon. Game Pass, 83JC00EEIN, Gaming Laptop","72,890",https://amazon.in/sspa/click?ie=UTF8&spc=MTozMzIwNzQyNDkxOTE5MzI3OjE3NzYyNjMxNjM6c3BfYnRmOjMwMDY4ODkyNjQ2MzQzMjo6MDo6&url=%2FLenovo-7235HS-NVIDIA-Windows-83JC00EEIN%2Fdp%2FB0F8QJNTCZ%2Fref%3Dsr_1_134_sspa%3Fcrid%3D1PEV1D2F313P7%26dib%3DeyJ2IjoiMSJ9.RN6wod4ziKXKjZ5PpPDJVKzIpJOuKYa4KjpWeeXlyFH0qewP57iA60XSWNilTd3KD0lun9tC8KIa8Uvh82L5qNc1jaEL8tQa7pDWBiex1Mv9CJKjzcmsPVgwRlORofAGryfvkVzJ-dzgrR6jufTUcHvbVcSVfKrl0PnviAOGdBvLM3C8wouX_8L8XN6mKgP3ThkWb6YWb07qm9nB5vHgUODJ27-KLzLDtUkUKBhh_zM.88XjtJP3_nXyikgHwvzVZovJZpI9wgGofCABMJaET7c%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1776263163%26sprefix%3Dlapto%252Caps%252C520%26sr%3D8-134-spons%26aref%3DRvkurkC0iB%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=RvkurkC0iB&sp_cr=ZAZ
131,"Lenovo IdeaPad Slim 3, AMD Ryzen 5 5625U, 8GB RAM, 512GB SSD, FHD 15.6""(39.6cm), Windows 11, Office Home 2024, Grey, 1.6Kg, 82XM011AIN, Integrated AMD Radeon Graphics, Thin and Light Laptop","46,990",https://amazon.in/sspa/click?ie=UTF8&spc=MToyNjIyNDk1NjIxOTUwNjA4OjE3NzYyNjMxNzA6c3BfYXRmX25leHQ6MzAwNTI1MjQwNDc3ODMyOjowOjo&url=%2FLenovo-IdeaPad-Integrated-Graphics-82XM00QDIN%2Fdp%2FB0F18LK3FB%2Fref%3Dsr_1_129_sspa%3Fcrid%3D1PEV1D2F313P7%26dib%3DeyJ2IjoiMSJ9.naqtCk6h5lKP0eUcFs6uEbQ4VpmqFSCloze0-q_ECQOCMa5hkiFRaIHbr71bxWBUcnK9wG47GRVhyEtEexsBJptZE2Mxojg8LqEPExUj2VczPEeB46ocG5S0oHivbHJV38-X-cyIscfQovZPNICpsaouG3BYRWuJAmg58Hsc74X9I_tRm_8-qF7H1JDyZCUXBf-tPdtVnRWv_kafwmMU3HCSts2g9fpV-B9gxW6ePWE.QtdLjr5yS70JaTKVgMfF2mDW-Fhvdsoq9-iQpcpRnBw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1776263170%26sprefix%3Dlapto%252Caps%252C520%26sr%3D8-129-spons%26aref%3DmOt8rQ7qFK%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=mOt8rQ7qFK&sp_cr=ZAZ
132,"Lenovo Ideapad Slim 3 AMD Ryzen 5 7520U 15.6"" (39.6cm) FHD Thin and Light Laptop (16GB/512GB SSD/Windows 11/Microsoft 365 Basic + Office Home 2024/Backlit Keyboard/Grey/1.6Kg), 82XQ00XDIN","49,999",https://amazon.in/sspa/click?ie=UTF8&spc=MToyNjIyNDk1NjIxOTUwNjA4OjE3NzYyNjMxNzA6c3BfYXRmX25leHQ6MzAwMDQzNjk2Mzc5MDMyOjowOjo&url=%2FLenovo-Ideapad-Backlit-Keyboard-82XQ008VIN%2Fdp%2FB0CD4BQ4SF%2Fref%3Dsr_1_130_sspa%3Fcrid%3D1PEV1D2F313P7%26dib%3DeyJ2IjoiMSJ9.naqtCk6h5lKP0eUcFs6uEbQ4VpmqFSCloze0-q_ECQOCMa5hkiFRaIHbr71bxWBUcnK9wG47GRVhyEtEexsBJptZE2Mxojg8LqEPExUj2VczPEeB46ocG5S0oHivbHJV38-X-cyIscfQovZPNICpsaouG3BYRWuJAmg58Hsc74X9I_tRm_8-qF7H1JDyZCUXBf-tPdtVnRWv_kafwmMU3HCSts2g9fpV-B9gxW6ePWE.QtdLjr5yS70JaTKVgMfF2mDW-Fhvdsoq9-iQpcpRnBw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1776263170%26sprefix%3Dlapto%252Caps%252C520%26sr%3D8-130-spons%26aref%3D58LghLGN8a%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=58LghLGN8a&sp_cr=ZAZ
133,"Lenovo 14 (2025), Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Intel UHD Graphics/Windows 11) Thin and Light Business Laptop/14.0"" FHD Display/Iron Grey/1.4 kg/Microsoft Office 2021","58,700",https://amazon.in/Lenovo-14-Intel-Core-13420H/dp/B0FRYM3BWS/ref=sr_1_131?crid=1PEV1D2F313P7&dib=eyJ2IjoiMSJ9.naqtCk6h5lKP0eUcFs6uEbQ4VpmqFSCloze0-q_ECQOCMa5hkiFRaIHbr71bxWBUcnK9wG47GRVhyEtEexsBJptZE2Mxojg8LqEPExUj2VczPEeB46ocG5S0oHivbHJV38-X-cyIscfQovZPNICpsaouG3BYRWuJAmg58Hsc74X9I_tRm_8-qF7H1JDyZCUXBf-tPdtVnRWv_kafwmMU3HCSts2g9fpV-B9gxW6ePWE.QtdLjr5yS70JaTKVgMfF2mDW-Fhvdsoq9-iQpcpRnBw&dib_tag=se&keywords=laptop&qid=1776263170&sprefix=lapto%2Caps%2C520&sr=8-131
134,"HP Professional 240R G10 Ultra-Light Business Laptop with Intel Core 3-100U, 16GB DDR4 RAM, 512GB SSD, 14″ FHD IPS Display, Copilot Key, Windows 11 Pro & MS Office 2024","50,450",https://amazon.in/HP-Professional-Ultra-Light-Business-Display/dp/B0G4H6Q6CC/ref=sr_1_132?crid=1PEV1D2F313P7&dib=eyJ2IjoiMSJ9.naqtCk6h5lKP0eUcFs6uEbQ4VpmqFSCloze0-q_ECQOCMa5hkiFRaIHbr71bxWBUcnK9wG47GRVhyEtEexsBJptZE2Mxojg8LqEPExUj2VczPEeB46ocG5S0oHivbHJV38-X-cyIscfQovZPNICpsaouG3BYRWuJAmg58Hsc74X9I_tRm_8-qF7H1JDyZCUXBf-tPdtVnRWv_kafwmMU3HCSts2g9fpV-B9gxW6ePWE.QtdLjr5yS70JaTKVgMfF2mDW-Fhvdsoq9-iQpcpRnBw&dib_tag=se&keywords=laptop&qid=1776263170&sprefix=lapto%2Caps%2C520&sr=8-132
135,"ASUS Vivobook 15, Smartchoice, AMD Ryzen 7 5825U, 16GB RAM, 512GB SSD, FHD 15.6"", Windows 11, Office Home 2024, Quiet Blue, 1.7Kg, M1502YA-BQ703WS, AMD Radeon iGPU, M365 Basic (1Year)*, 42Whr Laptop","54,990",https://amazon.in/ASUS-Vivobook-Smartchoice-Windows-M1502YA-BQ703WS/dp/B0FC2LKFSC/ref=sr_1_18?crid=1PEV1D2F313P7&dib=eyJ2IjoiMSJ9.VTMo5l5z5jgIKr5bjMI3Gtu72H36YW5QjAswJfrrPkeuJoAJzo8ZiGlSVVXBrZrsNoJDJQ6EwzBbMU2IIIpSUw7LZmW6anPWxuBkT6msrTnXdPSKrjc-8d7IwPUTcil4rJwky_16btJos7r_XYr1M04UcGBnHmt2Uruz2M7KuEJx6ct1HFW6_3F7aTDfz8CSOuo_CZQpA4QasHxuaKBM-lY4XVx55w2-XzQKlZ3ZC6Y.umzDBpDtdZUtDBH_xKSOHU8kfqmk8sy_NmqdRTWhTrU&dib_tag=se&keywords=laptop&qid=1776263116&sprefix=lapto%2Caps%2C520&sr=8-18
136,"ASUS ROG Strix G16,Intel Core Ultra 9 275HX Gaming Laptop(RTX 5070 Ti -12GB/140W TGP/32GB/1TB/2.5K QHD+/16""/240Hz/Windows 11/M365 Basic (1Year)*/Office Home 2024/Eclipse Gray/2.65 Kg) G615LR-S5190WS","2,75,990",https://amazon.in/ASUS-Gaming-Windows-Eclipse-G615LR-S5190WS/dp/B0F5BH7D1L/ref=sr_1_133?crid=1PEV1D2F313P7&dib=eyJ2IjoiMSJ9.naqtCk6h5lKP0eUcFs6uEbQ4VpmqFSCloze0-q_ECQOCMa5hkiFRaIHbr71bxWBUcnK9wG47GRVhyEtEexsBJptZE2Mxojg8LqEPExUj2VczPEeB46ocG5S0oHivbHJV38-X-cyIscfQovZPNICpsaouG3BYRWuJAmg58Hsc74X9I_tRm_8-qF7H1JDyZCUXBf-tPdtVnRWv_kafwmMU3HCSts2g9fpV-B9gxW6ePWE.QtdLjr5yS70JaTKVgMfF2mDW-Fhvdsoq9-iQpcpRnBw&dib_tag=se&keywords=laptop&qid=1776263170&sprefix=lapto%2Caps%2C520&sr=8-133
137,"Dell 15 (Previously Inspiron) Laptop, 14th Gen Intel Core 3 100U Processor, 8GB DDR4, 512 SSD, 15.6"" NT FHD 120Hz IPS AG 250 nit Display, Win 11 + Office H&S 2024, Carbon Black, Thin & Light- 1.63Kg","49,990",https://amazon.in/sspa/click?ie=UTF8&spc=MTo4NjE1MTY2NzA1NTA0NTMzOjE3NzYyNjMxNzA6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDg0MTQ4MzcwODMzMjo6MDo6&url=%2FDell-Previously-Inspiron-Processor-Display%2Fdp%2FB0BQJ68HHC%2Fref%3Dsxin_13_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%253Aamzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%26crid%3D1PEV1D2F313P7%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0BQJ68HHC%26pd_rd_r%3D00d5dadf-586a-4dd4-b418-eaf837f1ee8b%26pd_rd_w%3D7ZDeH%26pd_rd_wg%3D2PbbP%26pf_rd_p%3Dc007a59b-1788-4f64-b1ed-4d72476022eb%26pf_rd_r%3DN94NBZZQFVY2E6N83Y9W%26qid%3D1776263170%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlapto%252Caps%252C520%26sr%3D1-129-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26aref%3DvwCMqEc1uX%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=vwCMqEc1uX&sp_cr=ZAZ
138,"Lenovo Ideapad Slim 3 AMD Ryzen 5 7520U 15.6"" (39.6cm) FHD Thin and Light Laptop (16GB/512GB SSD/Windows 11/Microsoft 365 Basic + Office Home 2024/Backlit Keyboard/Grey/1.6Kg), 82XQ00XDIN","49,999",https://amazon.in/sspa/click?ie=UTF8&spc=MTo4NjE1MTY2NzA1NTA0NTMzOjE3NzYyNjMxNzA6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDA0MzY5NjM3OTAzMjo6MTo6&url=%2FLenovo-Ideapad-Backlit-Keyboard-82XQ008VIN%2Fdp%2FB0CD4BQ4SF%2Fref%3Dsxin_13_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%253Aamzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%26crid%3D1PEV1D2F313P7%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0CD4BQ4SF%26pd_rd_r%3D00d5dadf-586a-4dd4-b418-eaf837f1ee8b%26pd_rd_w%3D7ZDeH%26pd_rd_wg%3D2PbbP%26pf_rd_p%3Dc007a59b-1788-4f64-b1ed-4d72476022eb%26pf_rd_r%3DN94NBZZQFVY2E6N83Y9W%26qid%3D1776263170%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlapto%252Caps%252C520%26sr%3D1-130-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26aref%3D58LghLGN8a%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=58LghLGN8a&sp_cr=ZAZ
139,"Lenovo LOQ, AMD Ryzen 5 7235HS, RTX 3050-6GB, 24GB RAM, 512GB SSD, FHD, 15.6""/39.6cm, 144Hz, Windows 11, Office Home 2024, Grey, 2.4Kg, 3 Mon. Game Pass, 83JC00EFIN, Gaming Laptop","83,990",https://amazon.in/sspa/click?ie=UTF8&spc=MTo4NjE1MTY2NzA1NTA0NTMzOjE3NzYyNjMxNzA6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDUyNTE2MTc2MzUzMjo6Mjo6&url=%2FLenovo-Smartchoice-7235HS-Windows-83JC00EFIN%2Fdp%2FB0DPQG53ZR%2Fref%3Dsxin_13_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%253Aamzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%26crid%3D1PEV1D2F313P7%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0DPQG53ZR%26pd_rd_r%3D00d5dadf-586a-4dd4-b418-eaf837f1ee8b%26pd_rd_w%3D7ZDeH%26pd_rd_wg%3D2PbbP%26pf_rd_p%3Dc007a59b-1788-4f64-b1ed-4d72476022eb%26pf_rd_r%3DN94NBZZQFVY2E6N83Y9W%26qid%3D1776263170%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlapto%252Caps%252C520%26sr%3D1-131-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26aref%3DsuzcBhBOOp%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=suzcBhBOOp&sp_cr=ZAZ
140,"Primebook 2 Max 2026 (New Launch) | 8GB RAM, 256GB UFS Storage | 15.6-Inch Full HD IPS Display | 12hrs Battery | MediaTek Helio G99 | Android 15 (PrimeOS 3.0) | Backlit Keyboard | in-Built AI (Gray)","28,990",https://amazon.in/sspa/click?ie=UTF8&spc=MTo4NjE1MTY2NzA1NTA0NTMzOjE3NzYyNjMxNzA6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDcwNjM5MjAxMDAzMjo6Mzo6&url=%2FPrimebook-Storage-15-6-Inch-MediaTek-Keyboard%2Fdp%2FB0FFMQB3KL%2Fref%3Dsxin_13_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%253Aamzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%26crid%3D1PEV1D2F313P7%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0FFMQB3KL%26pd_rd_r%3D00d5dadf-586a-4dd4-b418-eaf837f1ee8b%26pd_rd_w%3D7ZDeH%26pd_rd_wg%3D2PbbP%26pf_rd_p%3Dc007a59b-1788-4f64-b1ed-4d72476022eb%26pf_rd_r%3DN94NBZZQFVY2E6N83Y9W%26qid%3D1776263170%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlapto%252Caps%252C520%26sr%3D1-132-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26aref%3DzUANlRM61Y%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=zUANlRM61Y&sp_cr=ZAZ
